id,Reviews
945,个人情况：我是脸比较白的那种，没有感觉到有美白 吸收情况：吸收挺好的 整体描述：淡斑效果没感觉到，已经第三瓶了。 滋润及保湿：保湿还是可以
946,一直用感觉不错所以买霜试试
947,迫不及待的试用了一下，很舒服，润润的棒棒哒！
948,面膜用着不错，大牌子值得信赖，
949,洗过脸滑滑的
950,是正品，之前买的垃圾奥洛菲用上脸干的要死，涂上修颜霜都卡粉，用这个超级滋润，拍上修颜霜很服帖。
951,使用了下，味道清新，还不错，也不油腻，会再来！
952,还没用，不知道是不是真品1，用后追评！
953,**产品送货快，产品质量有保证
954,还不错，美容液比较丰富，滑滑的，面膜纸尺寸大小合适，非常服帖脸型，价格也不贵。
955,还好吧，物流很给力，快递员态度很好，就是好小一支啊，好评吧
956,超级好用，真的很喜欢，很喜欢这个牌子
957,个人情况：中性批发 整体描述：包装完好，送了一块面膜，用着还行 清洁能力：洗不干净，不推荐使用
958,垃圾东东白浪费运费卷
959,没有多少面膜液，比以前用的差了很多，给五星是为了方便大家看到。不会再来买了
960,挺好的  就是物流有点慢  可能是因为偏吧
961,买一送一价格非常合适，喜欢，用了跟舒服也很符合我的皮肤，还会再来买！！
962,水分多，速度快挺好的
963,跟bb霜一起买的，效果还是挺好的，挺服帖的。
964,收到就迫不及待的打开用了，不错，挺好的
965,面膜非常好用，已经不是一次买了，脸上比较滋润，下次还来买
966,买给妹妹的生日礼物女生都很喜欢会继续支持下去的
967,用了两天了没有什么不舒服的感觉，查了一下是正品，不刺激皮肤，眼睛也不会刺痛
968,非常的不错，脸比较暗一点，擦了以后很自然。
969,很好，味道也很好，用后效果很不错，超级喜欢，下次还会来的
970,宝贝收到了，迫不及待打开包装，味道很好，晚上试试，卖家好有爱，买一份送一份哦，还会继续购买的哦！
971,已经在使用了，很满意，服贴不卡粉，很好。与哈利勒同学普通葡萄牙语哦什么加油站我说
972,不错！挺好的
973,赠品很好，补水美白，好好好
974,还行吧 对我来说有点干 不知道为什么其他都还行的
975,买33片送20片，好大一包，试用了一下挺好用的，下次再来
976,买了好多**特别给力给快递五分
977,老品牌啦 效果比以前更好了
978,蛮好的，划算
979,面膜用了好久才来评价，很好用敷过之后水水润润的，又实惠，是一款很不错的面膜
980,不油腻，好用
981,收到了  面膜效果非常不错**发货也非常给力  赞一下
982,还不错，挺好用的是正品
983,买的自然色，还是有点白。不过挺保湿，对得起这个价位，**老客户！
984,个人面膜还是不错的吧，第一次用哦。
985,听朋友介绍的说很好用就买来试试，价格也合适
986,很不错的，看着包装比较好，很喜欢，只是还没有试用，防晒的看起来有点小
987,回购的面膜，效果不错，还很便宜呢
988,超级喜欢，微微一点白，薄薄的很舒服，以后还会购买
989,商品是正品哦，质量棒棒哒，**的服务跟物流一样棒哦
990,很好，朋友喜欢。**可以是保险的推荐，选择**！
991,水水的，很舒服，很清爽
992,非常好 很喜欢 细腻不油腻 很好用
993,终于没忍住，买了，味道很好闻，上妆效果很好，值得推荐，如果配点小赠品就更好了，！
994,一直都用，非常棒，经济实惠，非常棒赠品好多包装挺好
995,贵呀
996,还没用，看着不错，好评哦
997,我还是更喜欢用另一款洗面奶，这款还好
998,是假的，拿去检测了
999,面膜第一次用感觉没有多大效果，，继续使用看看，，稍后再来评论，
1000,用了好久才来追评，忘记了，非常满意，很喜欢，态度好，物流也特别快给满分
1001,面膜试用了，效果很好，是正品，和实体店一样
1002,滋润及保湿：�保思个啦
1003,首先不得不说99元买还有两个替换装很划算，其次今天试用了，味道很好闻，很自然。
1004,看起来不错还有赠品，希望是正品就好
1005,看着还可以 还没有用
1006,很服帖，精华液也多，用完皮肤滑滑的嫩嫩的
1007,还不错，包装完整，挺清爽的
1008,非常喜欢，物超所值。超赞，物流还常快，商家服务好。?
1009,以前一直用的是***的，这次换成了***的，这款比***的粘稠些，也挺好用的，也很好推开，好评。
1010,清洁能力：泡沫适中，非常舒适，对黑头有一定的清洁作用
1011,不错的哦，第一次买，感觉还好，服务态度很好！
1012,发货速度非常快，正品，还会继续回购，给五星好评
1013,20片装，包装不是普通的塑料袋，像是那种开菲尔奶的那个包装，特别好撕，补水效果不错！
1014,东西收到了，包装也很细心，具体如何还没试，所以也不知道
1015,快递挺给力，还没用的，以后再用一下
1016,非常好用，喜欢
1017,挺好用的，颜色比较均匀，用完还会回购
1018,满意满意十分好评，感觉洗得挺舒服的&hellip
1019,第一次用这个洗面奶，感觉还可以，等用段时间，在来追评
1020,遮暇效果很好，美白效果也不错，就是味道有点太香，如果没有香味就更好了！
1021,一直在用的，效果不错。我是敏感肌，不能用含有香精，酒精成分的化妆品，这款面膜用了不刺激，刚刚好
1022,很好用很服帖，比我想象中的效果要好很多
1023,包装很好，一点都没有破损，物流很快，昨天买的，今天就到了，还会回购
1024,感觉挺好用的，洗完后不紧绷
1025,已经使用过了，不错
1026,一直用***，好用
1027,??***人鱼公主面膜贴33片装（水养面膜20pc+雪润面膜13片）女海藻补水保湿提亮清洁收缩毛孔
1028,这款面膜我用了好多年了，用的一直挺好的，挺喜欢的大家放心购买。
1029,当日达，到了就打开用了，物有所值吧
1030,物流很快啊我都用上了
1031,东西不错，大小也合适。补水效果不错呦。
1032,用着觉得一般化，气垫扑太厚了。
1033,有一点淡淡的香味，很好用保湿效果不错
1034,面膜好用补水，
1035,用了两次，感觉还不错，挺通透的
1036,***值得信赖，**值得信赖，满意
1037,帮妈妈买的，妈妈觉得很喜欢
1038,用着挺好的，第二次购买想要的可以放心，
1039,一直用的这个，很满意哦！！！！
1040,宝贝收到了，**物流非常快，包装很好，希望使用效果也好
1041,还没用，感觉还不错吧，之前没有用过，这次做活动几天买了两包试试
1042,囤货中，还没用，补水应该是没什么问题，毕竟这么便宜，要求也不能太多
1043,喜欢，信赖**，好评
1044,非常满意，物美价廉，一直在用这款产品，非常好用
1045,刚收到，包装很喜欢?，，，，，还没有用，不知道好不好用
1046,很多精华液，面膜纸是薄透的，期待效果
1047,洗面奶跟之前买的是一样的，还不错
1048,皮肤有点敏感用起来还是比较温和的
1049,一直信赖**，还不错，希望价格多多促销，多多优惠
1050,这次买的是最好用的一次！还会再次购买！
1051,挺好用的，以前皮肤很容易过敏，用了好多种都过敏，用了这套后就慢慢不过敏了，用完继续
1052,持妆和控油效果都不错，遮暇一般般
1053,上午下单下午到，就喜欢在**上购物不用等，宝贝不错下次还会光顾
1054,双12活动买的，还没开始用不知道怎么样，总之喜欢在**购买东西，快
1055,物流快，一直用的***
1056,看评论说挺好的，买了两瓶。看着不错，还没用。过一阵用完之后再来评价！
1057,老卖家了，非常不错，值得购买，下次再来???好好好好好好好好好
1058,快递很速度
1059,一般般吧，要弄很多才有泡泡，没之前买的***好用
1060,很好，很喜欢。建议购买。我还分了一盒给我妈，我觉得卸妆也挺好的，还有泡沫很多哦
1061,很好用的，平时用的少，偶尔用用不错。
1062,东西还没拆开，不过店家还送了两个替换芯，挺划算的，好评
1063,东西看着还不错，用完再来评论吧
1064,在手上试了一下，不油腻，很自然，味道很好闻，不知出汗后怎样，用的好后会追评，物流很快，满意！
1065,味道不是很喜欢，感觉怪怪的
1066,物流配送非常快，第二天就到了。买的是自然色还有香味，老婆很喜欢
1067,一直相信***，双12价格确实划算又有赠品
1068,一直用***产品，挺好不错，刚拍的时候说正在补货，不过到的也挺快
1069,货己收到，物流很快，还没用，暂不作评价。
1070,用**一年多了，物流快，还有满减，很划算，多次购买了我，回头客。
1071,大品牌，好面膜，~格，高送货，必须五星好评啊
1072,宝贝已收到，质量很好，是正品，和卖家描述的一致，物流也很快
1073,非常好 跟之前店里买的一样
1074,很划算买一送一，看包装不错，一直都信任****的东西，很满意**的东西，也信任****的店
1075,很小，不大好
1076,很不错。不是特别显白，很自然的一款。大家可以放心购买。快递也超快。
1077,干巴巴的一点都不水润，面贴很硬也不好使！下次还是买水密码的
1078,乳液可以，就是物流运输时把瓶盖给弄碎了
1079,宝贝收到了，小海狮和汐漫态度非常好哦
1080,很好用的宝贝 用起来很舒服 一直用这个牌子的
1081,刚刚收到货，七号下单八号已收货，**物流超快服务到家，听朋友说增品不少，可我目前没收到
1082,相信**，能买的都在**买，五星好评！继续支持！
1083,物流超级给力，质量很好，价格也合适
1084,洗完好干燥。
1085,很好用的面膜，敷完脸很舒服很水润
1086,整体用的不错，比实体店便宜好多，划算
1087,好好好好好
1088,还不错，遮瑕提亮效果不错，就是稍有点干，皮肤不好的时候会起皮。
1089,快递，很快，没用过，帮别人买的
1090,感觉很不错的样子
1091,东西太一般了没有说的那么好并且还干，干死了。去哪里找湿润
1092,快递速度很快，还没用，包装看起来不错
1093,好用，朋友推荐的，增白遮瑕，摸了隔离就可以出门，适合我这种懒人
1094,申通快递走了一周多&hellip
1095,很干净 方便 赠送的也很好用 很大一瓶 化妆棉很大一包
1096,用了一段时间，还不错，挺好用的
1097,不贴很容易掉粉，浮粉
1098,面膜收到了一直用***化妆品和面膜挺好用
1099,收到后第一时间使用了一下，感觉还可以，以后再追评
1100,东西还不错！速度很快！买来送人的希望能有礼品袋
1101,好没用
1102,可以啊，提好用的哈！！！
1103,持久情况：不怎么挫泥，还好，防晒效果一般，物流多块的。
1104,买过多次了，这次的盖子松的，其余都还行
1105,第一次使用***系列的面膜，营养液很充足，敷玩脸还可以贴贴脖子，
1106,还行，精华多 护肤一套用 今年入的***水 乳 面霜面膜 期待用完效果
1107,效果不错，喜欢的可以购买
1108,刚刚收到货，闻着味不错，晚上试试效果
1109,用了乳液感觉还可以
1110,物流很快，经常用这款面膜，效果比较好。
1111,第二次买了，非常好用。
1112,一直在用这个品牌，挺好用的
1113,该商品打开每片水份几乎没有了，很干，贴在脸上没有水份，水全流袋子里了
1114,太差了，，粉浮着，而且量特别少，
1115,还可以，量多～～～能用好久～～～
1116,面膜非常好用，非常好用，非常好用，非常好用
1117,很喜欢，我肤色有点暗黄，还怕会假白呢，结果颜色正好。做活动的时候买的，还挺划算的。
1118,一直都在用！好好的！
1119,还可以，挺服帖的，味道也好闻，还会回购的
1120,两瓶大的还送了两瓶小样试用。非常的实惠，拿着一箱都非常的沉，能用很久了性价比真高
1121,第一次购买，味道很好闻，不知效果怎么样送货很快，**给力，谢谢期待效果
1122,刚刚用了一片，挺薄也贴肤，用了没有过敏，脸也不痒，总之还可以，用一段时间再来追求评。
1123,刚刚拆开，还没有有用，整体感觉还不错，待用过后在追评！
1124,挺不错的，特意用过之后才来评价，一直用***护肤，实力圈粉！
1125,不干不紧绷 非常好 物流也快
1126,小小一瓶，一直想找这种有均匀肤色的隔离，霜状的很好推开，效果不错。
1127,东西收到了有点失望，日期不是新的很近至于产品就不知道怎样了
1128,宝贝到家了，第一次买这款隔离，看包装挺好的，用好了下次再买
1129,买了两套送了一套赠品??，不过产品很好用，也无所谓了，还会继续支持
1130,为了***，***指哪我们买哪！！！！不过***的面膜也是很不错的啦，特别水润的哦～
1131,暂时还没用，，以前的还没用完，试了一下感觉还行，有送一个小样乳液，味道淡淡的
1132,总觉得太香了
1133,一直在用这个牌子的隔离，很好，粉质细腻。比较好推开。好评
1134,朋友介绍买的，很好用，家里的东西基本都在**买，**值得信赖
1135,这么的很白，快递很快，就是有点油亮油亮的。感觉有点痒，不会过敏吧
1136,一直用这个款的隔离，不错哦，很自然又很好推开
1137,我皮肤不太适合，我个人不太喜欢，送的东西很多，可以跟正品一样多了，这个倒是很划算
1138,还可以，就是用之前一点要注意保湿，不然脸会干的脱皮
1139,很好 泡沫很细腻。
1140,挺好的，遮瑕效果好
1141,还没用，看着还不错
1142,非常好用，非常香，以后接着买
1143,第二次购买了，自己觉得还挺好的
1144,明明写的唇眼可用，没想到那么辣眼睛，味道也刺鼻，太失望了
1145,总体不错，保湿效果一般
1146,是正品。买几次了，非常好用。
1147,比较显白，有一点淡淡的香味，发货速度挺快
1148,很实惠，送了2个替换装，买回来就试用了一下，保湿效果好，遮暇，不过容易油
1149,个人情况：皮肤暗沉偏黄 上妆效果：效果服帖且显白 持久情况：基本大半天吧
1150,还没用，应该不错吧
1151,价位经济实惠，这款面膜用着挺好的，挺补水的
1152,上妆效果：满好的， 适合肤质：效果不错，很自然，
1153,价格很合适，洗面奶很清爽，不刺激
1154,可以哦，水份多多
1155,很喜欢这款卸妆水，卸妆非常彻底。很干净，一点也不干，值得购买！
1156,特意用眉笔，眼线液和口红做了个实验，卸妆效果一般般，眼线液和眉笔两遍可以卸掉，口红要卸遍，不会回购
1157,感觉还挺不错的，不知道用过效果如何，若好的话会继续支持的。
1158,价格实惠，有一个替换装，还送一个，物超所值
1159,皮肤很干，选滋润型，泡沫也多，鼻子两边可以洗干净，不腻也不干
1160,挺好！经济实惠，品牌可以！效果不错，不卡粉！持久清新，有一种惊天地泣鬼神的感觉！
1161,包装好看，挺好用的
1162,一直用这个牌子的护肤品，很不错，第一次用这个隔离霜，有点白，估计适合偏黄肤色
1163,是我常用的东西，所以很喜欢，方便使用！天天用的东西，真心不错
1164,面膜可以  只不过客服的服务真让人不敢恭维
1165,收到了，已扫码验证是正品
1166,用了，觉得补水效果还行
1167,在实体店看过了，网上价格低一点，效果还不知道。
1168,用了这么多面膜.还是觉得这个好用.超级补水保湿
1169,宝贝很好，物流给了，不错不错！
1170,每天一片效果还是不错的
1171,物流速度特别特别快，卖家态度也不错！重点是代言人好！！！justin！！！喜欢！！！
1172,家里人买的，应该还可以吧，一直用。
1173,好用！谢谢
1174,"不错，挺好用,下次还会在来"
1175,真的很好用，我的皮肤有点黄，抹上去了感觉看起来很爽，不油腻
1176,给 婆婆买的，应该是正品
1177,好，价格实惠，很好用、买一送一超级划算、**物流超快！非常满意
1178,**不咋地 连盒子都没有
1179,一直用这款，保湿补水效果不错
1180,还可以，水份挺足的
1181,第一次买这个牌子的，挺好用的，不卡粉，多送一个替换装挺实惠的！
1182,一如既往的好，精华液很多，很喜欢，相信****
1183,不错，遮暇还可以，推荐使用
1184,打开有股淡淡的香味，试用了一下还可以哦！
1185,好评，洗得干净不紧绷，好闻的海洋清新味~
1186,买了好多面膜，打算用到到明年双十一了，承包了已经这个真的超好用，用完脸润润的
1187,东西收到了很好，下次还来购买，快递小哥直接送货到家
1188,好，棒，好，用，极力推荐！
1189,好划算，两三天用一个，每天美美的，赠品小盒子一打开包装就被别人抢走了
1190,赠送的，用了一片还行，没有太明显的感觉，本身一直用的是另一个品牌的面膜，***家喜欢用美白精华
1191,昨天到了还没用、不过我都是在这家店买的好几次了很喜欢
1192,不油腻，效果不错，好用。
1193,一直用它，屯了很多货，实惠又好用，用了好几年了。每个效果的都买了一遍
1194,太干了，不好用
1195,以前都在实体店买，比较一下还是比较满意，比店里便宜多了
1196,可以香味也可以
1197,很好，不卡粉，保湿好
1198,买一送一，不错，一次买了两盒，够用一段时间了，超值的一次购物！
1199,很快收到不错！！！！！！！！！！！！！
1200,闷痘 搓泥 还有一年过期 ，，，，，，，，，，
1201,很不错包装也很好
1202,面膜看起来非常不错，味道好闻。
1203,一有活动就囤货，温和不太刺激，适合每天用
1204,一直用这个牌子的面膜，不错
1205,一般，洗了以后不是很滋润，个人是干性皮肤
1206,老顾客加回头客了，使用效果吸收很不错哦，可以根据自己的皮肤参考购买噢
1207,不错，容易推开
1208,挺好用的 遮瑕特别好
1209,很好用，还有淡淡的香味，下次还会来的
1210,用了之后感觉皮肤水水润润的，补水用这个真的很好
1211,很好用，洗了不紧绷，还还买一送一了，超值的，
1212,很好用，第二次购买了，好评
1213,东西不错，价格实惠，以后还会购买
1214,一直用这个牌子的面膜，感觉很好，会继续使用的
1215,好用的， 擦起来有一点白，唯一缺点就是味道不好闻。
1216,这个面膜还可以，水份很多。皮肤超好
1217,妆前隔离很好用啊，，，粉底有香味我不太喜欢有香味的怕熏到对象
1218,宝贝收到了很喜欢经济又实惠好评打赏
1219,一直都在用这个牌子，感觉很好用，价格亲民，上妆效果很好
1220,和我在实体店买的差不多气味相似，洗过脸好舒服滑滑的，不拉眼，真的好用
1221,一直都在用***，就是喜欢，就是好用&lt
1222,精华液很多，敷完吸收很快
1223,还没用，先用用试试，效果好了再来追评，但是包装很喜欢呀
1224,都是今天刚收到还未用，快递服务也很好，很常满意
1225,很棒，我超级喜欢?，我家住的远没想到都送到家，真好。还赠送的有替换装，大爱??
1226,老回头客了，都不用说什么赞美之词了。炒鸡棒棒！
1227,一直用这个牌子， 清洁能力：清洁能力挺好的，洗完不紧绷
1228,给妈妈买的，用了一段时间了，妈妈说还不错，很满意哦
1229,还行吧，还不错的样子，还可以吧就是这样啊，还行的样子啊。
1230,估计假货吧，肤色都不正，不能用
1231,昨天晚上回去用了一下，感觉卸妆很干净，很不错，按压也很方便
1232,不错哦。速度很快，~。以后就买****的了。
1233,适合干性皮肤，清洁作用很一般了
1234,质地好推开，清薄，透气，很好用的一款隔离霜
1235,东西收到了，质量不错是正品，比实体店便宜多了。
1236,感觉不是很好用 也不知道是不是我长期没用气垫的过。但是妆感还可以
1237,挺干的，不油腻
1238,很喜欢，又快
1239,洗面奶泡沫不多，洗了还比较干净，也不紧绷，现在换了整套大红瓶，总体来说还可以，发货挺快的，好评
1240,没抢到加赠的精华，物流还是很快的，精华比较水润适合夏天使用，美白效果等用完两瓶再看
1241,已经用了，还可以吧
1242,货收到了，查了一下是正品，一直用这个牌子，相信**很满意
1243,一直的老客户，发货飞快，质量不错，值得推荐
1244,这个遮瑕效果一般
1245,还好吧！还没用！
1246,效果非常不错哦(^_^)
1247,气垫还行，还赠送两替换装，就是粉扑不好用&hellip
1248,控油效果：很好。清洁效果：很干净。泡沫丰富度：刚刚合适。保湿效果：保湿一整天。温和程度：很好。
1249,**速度快，物美价廉，服务好，值得推荐，还会再来
1250,很划算，还没有用，期待好用
1251,暂时给个好评，用了出效果再追评！查了是正品！客服态度也很好！
1252,按压式的，很方便，押一两次就够了，卸载晚脸色不油腻
1253,还没有用，希望是正品，好的话还会继续买，用了在评论
1254,粉扑好硬。粉液也一般般啦。不过也对的起这个价格。有两个替换装。
1255,已多次购买，品质好，服务好，开票也快！
1256,感觉一般，就是补水面膜
1257,好评，帮别人叉的
1258,搞活动买的价格很便宜，很实惠，已经使用过一次，里面的精华液很多，以后会继续关注，期待效果，五星好评！
1259,还没用，不知道怎么样，但是看包装什么像是正品
1260,超级好用 清洁效果好特别好
1261,保湿锁水效果真的很好，趁着还有活动，又下了一单，多存点
1262,送的面膜本来以为只有一两张，结果是这么大一包，刚刚用过效果还不错
1263,昨天下单今天就到了，而且是**快递小哥亲自送到家门口来的，以后还在这家买，东西是正品，值得买
1264,**，一一如既往的支持你！质量很好且送货速度快！
1265,连续几年一直在这家店购买，双十一价格比平时优惠很多，希望给老顾客能更优惠。
1266,**的物流速度令人敬佩，以前是隔天到，现在早上下单，当天就到了，厉害厉害。还未使用，应该还行吧。
1267,前几天就收到了特别好用肤色偏黄的远紫色刚刚好
1268,挺好用的，第二次买***的
1269,买给自己妈妈用的洗面奶她很喜欢我也觉得很不错的呀真的超级棒
1270,好大一瓶发的是新包装。非常不错，很划算。
1271,贴这个牌子的面膜有两三年了，很好用，价格也实惠，有给同事用，她们感觉好也要买
1272,感觉墨角澡面膜面膜比较好用。
1273,洗面奶洗过之后润润的
1274,清洁能力：清洁能力挺好的  闻着很清爽  还买一送一很实惠  洗完没有紧绷感
1275,回来就用了，不错
1276,补水效果真的很明显，我用了一次同事都说皮肤好很多了！
1277,优惠活动时买的，性价比较高，以后还会回购
1278,给妈妈用的，红血丝干皮，用着好，
1279,之前自己买过一瓶，用着还挺好，这次给妈妈买的 用过之后再来评价吧！
1280,宝贝收到了，物流非常快，宝贝非常喜欢
1281,比商品非常不错性价非常好
1282,不错，挺好吸收，香味特别喜欢。
1283,效果不好，最差的一次面膜，感觉不是正品
1284,还没用一起52片，包装就一个袋子，快递还可以吧咋天上午下单，今天下午到。
1285,今天刚收到。晚上用过再追评哈。看着是正品，感觉用着应该也不错。最主要是价格比较实惠
1286,非常西瓜汁这个牌子的隔离，非常好用(?�?)会继续光顾的。
1287,每次用完都回头买 好用
1288,不错.比在超市和店里买划算.卖家和快递服务都不错给五星好评
1289,还没有用，还不知道效果。不过送了一付面膜效果不错，给个赞
1290,保湿效果好，裸妆不错
1291,东西很好，快递师傅态度也很多，不错的购物
1292,这款面膜很好用，价格也实惠，一下子买了好多，再有活动还会再买
1293,***的牌子比较信赖，已经用过一瓶卸妆水了，用着很不错。
1294,先用一下试试！看起来很不错
1295,物流挺快的哈
1296,真心不好用，第一次也是最后一次
1297,东西还是不错的，很喜欢！物流速度也快，老板人很好，老板娘也很漂亮，还送了小礼物！有需要还会再来！好评
1298,一直用的这款隔离，很轻薄透亮，送的面膜也是超好用的，人鱼面膜！****店，一直很信赖！！！
1299,看别人还送了东西  啥也没送不太开心
1300,好评，买几次了
1301,很不错，包装精致还没开始用呢～
1302,水润保湿不油腻??????
1303,特别满意，体亮自然
1304,用了小样，泡泡很少，感觉清洁不是很够，但是真的很温和
1305,好用不厚也不过敏
1306,到货晚上用了一片，很水润，也跟服帖，用着很好
1307,给老大买的，还比较合适他
1308,很服帖，不错。送了礼品。
1309,面膜很好用 我很喜欢，以后需要还会再来
1310,收到了 第二次购买 **没得说服务就是好 ，尤其是快递小哥服务态度特别好，给你个赞?
1311,特意用了几次才来评价，感觉很服贴自然，效果很好！
1312,贴合度：很好很满意。
1313,大爱，太方便了用起来，而且还挺省
1314,这款卸妆水，效果真的很一般，卸妆不是太干净，价钱跟商品本事，差距还是很大，实事求是的讲，不是很值
1315,棒棒哒，一直用这款隔离，效果很好。搞活动买的很划算。
1316,还没开始用，看着不错
1317,****的非常好，活动力度也很大，一直在**买
1318,好用，这个品牌还是不错的，起码面膜很好
1319,用了两片还行！继续用希望有更好的效果！
1320,不好用不滋润
1321,媳妇儿用的不错，挺好的，用完继续买
1322,用光了，很好用，物美价廉，关键过敏皮肤可以用
1323,不错很喜欢这个牌子
1324,宝贝收到了，用了效果不错
1325,刚收到货还没用，不过这打五折也太便宜了吧
1326,东西已收到，物流超快，宝贝用的也挺舒服，唯一的就是怎么没送点小礼品呀?
1327,个人觉得用后虽然没有紧绷感，但是挺干燥的，应该不会回购的。
1328,补水不错，可是有点点过敏
1329,凑单买的，没开封，希望味道别太香
1330,已经在用了，跟之前买的一样，便宜了很多！
1331,客服非常非常满意
1332,不错哦。速度很快，~。以后就买****的了。
1333,脸上舒服上很好，很舒服，很棒，非常好。
1334,垃圾，先不说效果咋样，就你这形状不规整，能让人感觉好嘛
1335,第一次买这个面膜，包装很可爱，今晚试试效果
1336,第一次用，还不错，本身黄皮肤，可以提亮肤色，还是可以的！
1337,很好用，洗了很温和
1338,用了几天，效果还行，挺保湿的，
1339,妈妈婆婆我一人一个，一次性买三个，比平时划算多了
1340,用了第二片才来评论 补水效果还可以 是正品 ！
1341,非常好的 容易打开  不错
1342,很薄！服帖！也不黏糊糊，还可以！毕竟价格合理
1343,给媳妇买的，用了说不错，大品牌值得信赖
1344,这个是送的，五张，不知道单价多少，***也用了两年了。感觉还不错
1345,送了很多赠品  用着一般般
1346,***的产品都超级好用，这款卸妆水卸的很干净，会一直回购的
1347,洗完之后脸不紧绷，挺好的，同学推荐的，说挺好的就尝试了下，嗯满意。
1348,很好用 特别是黑面膜非常舒服用了
1349,颜色粉粉的，用着很好。不油腻也清爽。继续用
1350,比实体店便宜多了，用了一段时间再追评！
1351,物流够快 还可以 ?
1352,用过一个了 遮盖力一般 但是很滋润 很好用
1353,使用了绿瓶好用，换个颜色试试
1354,很好，很不错，很满意，价格便宜实惠
1355,这款***面膜非常好用，保湿效果不错，第二次购买了，会一直支持***！
1356,还行，就是感觉能再便宜点就好了。
1357,还不错、、、、、、、、、、
1358,不怎么好用
1359,还可以，可以买
1360,效果很不错，贴装，一直都在用的一款隔离霜，推荐
1361,一如既往的好
1362,还可以，挺好用的，挺保湿的
1363,好用，洗后不干涩
1364,**物流真快！第一次用这个品牌，还不知效果如何。用了再来评价。
1365,好，一直用这个牌子的，双十一价位就很给力
1366,不错，速度快，东西用后再说
1367,之前用过体验装，用着特别好，回购的！
1368,一直用的这个牌子，很好用，价格也实惠，买的值
1369,宝贝收到了，今晚试用看看效果。**上快递真的不错
1370,货刚到，第一次买，感觉还是很不错的，用好在追评
1371,值得拥有！速度很快哦，女生长大了一定要用隔离
1372,买一送一。很便宜。也是正品
1373,不错，还保湿，摸完再擦一点粉底就好了??
1374,送老婆的，她很喜欢，牌子本身挺不错的，老婆反馈说好用
1375,商品是正品哦，很补水的哦，**的服务跟物流棒棒哒
1376,挺好用的，轻薄，而且很提亮肤色&hellip
1377,一直在用这款隔离霜，超级好用
1378,好好，用完再来，
1379,包装口不知谁给隔开了，不过面膜没少，我一直在用这个牌子的化妆品，挺好的。
1380,一直用这个牌子的面膜，但是没用过这一款，看搞活动买来试试，分给同事了几片，说用着还不错
1381,非常满意..以后还会光顾..值得购买
1382,控油效果一般  持久情况：持装效果大半天是没问题
1383,快递第二天就到了
1384,媳妇还没有使用，应该是效果是可以的
1385,查了一下是正品，试用了挺好用的，下次会回购的
1386,东西不错，很方便，值得推荐。
1387,用着还不错，买的紫色那个，性价比算高，眼下看可能会回购
1388,宝贝质量很好，**速度快，以后会再回购，现囤货
1389,好用哦 具有美白效果 喜欢 还会继续光临的
1390,水分多，好吸收，不错
1391,不错不错，第二次回购了，每次赠送的小礼品也很多！还会继续光顾的！
1392,一直是用这款，快用完一瓶了，挺服帖，也挺遮瑕，提亮肤色
1393,我用了三年的这牌子的粉底液了，一直在****买，值得信赖，和装柜一样的是正品，没有浮粉，保湿
1394,卸妆水很好闻！很好用！用完不紧绷！好评！
